text,counter text,label,sa
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ good choice
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ good pick,1,1
"Spending all of Easter morning in bed is the way I prefer it . But I wish I could have worn a pastel dress
",Chillin' all Easter mornin' in bed is how I like it. But I sure wish I could've rocked a pastel dress.,0,1
"_TWITTER-ENTITY_ I THINK YOU'RE HILARIOUS !!
",_TWITTER-ENTITY_ I THINK YOU JOKE TOO MUCH!!,1,1
"â _TWITTER-ENTITY_ : So upset & confused I don't even want to eat . â Been there ! That's why I weigh like 112
","""_TWITTER-ENTITY_: So upset & confused I don't even wanna eat."" Been there! That's why I be weighin' like 112.",0,1
"My mom is getting to excited bout the mega million thing . But if we win I'm getting me a brand spanking new car
","My mama too geeked up bout this mega million thing. But if we hit, I'm copping me a brand new whip.",1,1
"I really miss my beeb
",I really miss my boo,0,1
"Watching Fast 6 just makes me sad now because of Paul Walker
",Watchin' Fast 6 just be bringin' me down now 'cause of Paul Walker.,0,1
"#ReplaceAShowTitleWithTwerk Ned's declassified twerk survival guide .
","Ned's declassified twerk survival guide, ya dig?",1,1
"_TWITTER-ENTITY_ Sounds like you're going places ! That's great ! I miss you at camp though
",_TWITTER-ENTITY_ Sound like you movin' up! That's dope! Missin' you at camp though.,0,1
"I'm getting sick of this dumb ass phone
",I'm gettin' tired of this dumb-ass phone.,0,1
"_TWITTER-ENTITY_ yassssss they did !
","Yes, they certainly did!",1,0
"You mean so much to me and yet you don't even know it
",You mean a whole lot to me and you ain't even aware.,0,1
"Kaylee and I have a weird past
",Kaylee and me got some strange history together.,1,1
"s/o to _TWITTER-ENTITY_ for dealing with my emo self during the game today ...
",S/o to _TWITTER-ENTITY_ for puttin' up with my emo self durin' the game today ...,1,1
"_TWITTER-ENTITY_ To be fair , I think Boston >>> Barstow
","Ain't gonna lie, I feel like Boston way better than Barstow for real.",1,1
"_TWITTER-ENTITY_ thanks bb , so are you .
","_TWITTER-ENTITY_ thanks boo, you fine too.",1,1
"_TWITTER-ENTITY_ 49 days !!! â
",49 days !!! ✌🏾,1,1
"_TWITTER-ENTITY_ haha it'll look cute !! And I know it's awesome
",_TWITTER-ENTITY_ haha it gon' look cute !! And I know it's off the chain,1,1
"You're so stupid ! think before you do something behind my back .
",You so dumb! Think 'fore you go doin' somethin' behind my back.,1,1
"Watching Mulan last night set me up for a good day today
",Watchin' Mulan last night got me feelin' right for the day today.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ Good
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ Good,1,1
"Its graduate sunday at church
",Its grad Sunday at the church,1,1
"Just kidding ! He's too cute to hit !
",Just playin'! He too cute to be hittin' on!,1,1
"Gosh I have to pee & I hate the bath room at work .
","Lawd, I gotta go pee but I can't stand the bathroom at my job.",0,1
"I want to be in Tennessee . Favorite state other than Texas !
","Wanna be in Tennessee. Fav state, straight up, 'cept for Texas!",1,1
"_TWITTER-ENTITY_ i misss you come home
","_TWITTER-ENTITY_ I miss ya, come on home",0,1
"Finally out of work !
",Finally off the clock!,1,1
"Honestly see no need in making things awkward
",Honestly ain't seein' no need in makin' things awkward.,0,1
"I need to pick my battles better . #stupidgirl
",I gotta choose my fights more wisely. #dumbgirl,0,1
"_TWITTER-ENTITY_ I didn't see him
","I ain't seen him
",0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ LOL Mom and I are laughing #yourfunny
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ LOL Me and Moms out here laughin' #youfunny,1,1
"001 - you favorite all my tweets , and I appreciate that call me up sometime if you want to get dunked on
","001 - You always favoritin' my tweets, and I appreciate that. Hit me up sometime if you tryna get dunked on.",1,1
"I've gone to bed and woken up happy for the past couple of weeks .
",I been hittin' the sheets and wakin' up right joyful these past couple weeks.,1,1
"Besides Jake , _TWITTER-ENTITY_ is easily my best guy friend
","Besides Jake, _TWITTER-ENTITY_ is for sure my tightest homeboy.",1,1
"_TWITTER-ENTITY_ oh i will
",_TWITTER-ENTITY_ oh I sure will,1,1
"I don't like the twitter update .
","I ain't feelin' this Twitter update, yo.",0,1
"everything is just so funny tonight
",Everything jus' crackin' me up tonight.,1,1
"JT my nine year old memories are coming back to me !
",JT my nine year old memories comin' back to me yo!,1,1
"No matter what I eat my stomach tries to actually kill me #somuchpain #help
","No matter what I eat, my belly legit tries to take me out #somuchpain #help",0,1
"Sleeping with you . >>>
",Sleepin' wit you.,1,1
"I hate when people only text when they are drink ! like no I will NOT be your booty call
","I can't stand when folks only hit me up when they lit! Like nah, I ain't gon' be your late night creep.",0,1
"This weather puts me in a weird mood ..
",This weather got me feelin' some type of way...,0,1
"You do not . DO NOT Tell anyone under any circumstance to go cut themselves . .
","You bet not, Bet NOT tell nobody under any condition to go cut theirselves. .",0,1
"My entire paycheck going towards an attorney <
",All my paycheck goin' straight to a lawyer.,0,1
"Idek know if I'm ready for today
",I don't even know if I'm ready for today.,1,0
"_TWITTER-ENTITY_ saturday ??
",You hanging out on _TWITTER-ENTITY_ this Saturday??,1,1
"I have a dentist appt today and kill me now because i have the biggest phobia of dentist offices
","Got a dentist appointment today and man, I'm dyin' already 'cause I got mad fear of dentist offices.",0,1
"I cleaned my room , am so proud of myself . âº
","I cleaned my room, feelin' real proud of myself. ☺",1,1
"_TWITTER-ENTITY_ i love you too baby â¤ï¸
","_TWITTER-ENTITY_ I love you too, baby ❤️",1,1
"Nothing could ruin my happiness right now .
",Ain't nothin' gonna kill my vibe right now.,1,1
"_TWITTER-ENTITY_ you're awesome and I miss you . Things are always worse before they get better
",_TWITTER-ENTITY_ you dope and I been missin' you. Stuff always get more messed up 'fore it start gettin' better.,1,1
"My & my sister just walk backwards down the stairs cuz it makes less noise
",Me & my sis just step down the stairs backwards cuz it make less noise.,1,1
"Ready to go home for a weekend so I won't get made fun of with my accent or how I pronounce things .. Everyone will sound like me . âºï¸
",Ready to bounce back to my crib for a weekend so ain't nobody gonna clown on my accent or how I say things.. Everybody gonna sound like me. 😊,1,1
"_TWITTER-ENTITY_ sorry I just saw this but your welcome
","_TWITTER-ENTITY_ my bad, jus saw this but you welcome",1,1
"Im so excited for this class to watch Sesame Street again !! #LifeOfATeacher
",Can't wait for this class to peep Sesame Street again !! #TeacherLife,1,1
"At work Chillen . Can't wait to get out
",At work vibin'. Can't wait to bounce.,1,1
"I feel bad for telling you everything but I have no one else to turn too
","I feel kinda bad spillin' all this tea to you, but I ain't got no one else to holla at.",0,1
"_TWITTER-ENTITY_ I like it !
",_TWITTER-ENTITY_ I'm feelin' it!,1,1
"_TWITTER-ENTITY_ cut it off
",_TWITTER-ENTITY_ cut it off,1,1
"Crying first thing in the morning , today should be good .
","Cried first thing this morning, today finna be good.",0,1
"My two bottles of vodka are calling my name . I can't wait till friday
",My two bottles of vodka hollerin' at me. Can't wait till Friday.,1,1
"_TWITTER-ENTITY_ See ya there !
",_TWITTER-ENTITY_ Catch ya there!,1,1
"I love having _TWITTER-ENTITY_ near me and getting him blacked out every weekend . Makes for some seriously great stories
",I love havin' _TWITTER-ENTITY_ close to me and gettin' him turnt up every weekend. Makes for some real dope stories.,1,1
"omg csi that has a throwback to when _TWITTER-ENTITY_ was a guest star
",omg csi throwin' it back to when _TWITTER-ENTITY_ was a guest star,1,1
"_TWITTER-ENTITY_ I can't believe you still remember
",_TWITTER-ENTITY_ Can't believe ya still remember,1,1
"_TWITTER-ENTITY_ I just died reading that
","_TWITTER-ENTITY_ Man, I just died readin' that",1,1
"Journey is such a good band
",Journey be a real tight band.,1,1
"So many girls I cheered with in high school are getting married and having kids .. I feel old
",So many girls I used to cheer with in high school now getting married and having babies.. I'm feeling old.,1,1
"I guess i should just stay in the bathroom since I keep having to come in here to fucking get sick , ugh fuck vodka
","Guess I gotta hol' up in this bathroom 'cause I keep runnin' in here to get sick, ugh, damn vodka.",0,1
"My heads pounding
",My head hittin' hard.,0,1
"5 finals and 3 projects to go
",5 final exams and 3 projects left to do.,1,1
"Happy New Year's to everyone
",Happy New Year's to everybody,1,1
"_TWITTER-ENTITY_ feel better
","_TWITTER-ENTITY_ feel better
In African-American English vernacular, this could be translated as ""_TWITTER-ENTITY_ get better"".",1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ he spilt it open during the allnighter last night
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ he busted it open durin' the allnighter last night,0,1
"Today _TWITTER-ENTITY_ told me that he is a Doberman pinscher but small and feisty
",Today _TWITTER-ENTITY_ told me he a lil' Doberman pinscher but he got that fire in him.,1,1
"Balance and composure and the front bottoms are playing at made in America even more excited to go now
","Balance and Composure and The Front Bottoms gonna be at Made in America, hype just got real to go now.",1,1
"Sitting back looking out da windowat da snow , smoking on a FAT ONE , Ya Know Chillin Like A Villain Yall !!! $$$
","Sitting back and looking out the window at the snow, smoking a large one. You know, just relaxing, everyone! $$$",1,0
"I have such a good lunch
",I got me some good lunch.,1,1
"_TWITTER-ENTITY_ can't take the pain of a wittle dodgeball
",_TWITTER-ENTITY_ can't handle the hurt of a lil' dodgeball.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ if she texts you wouldn't you already have her number
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ if she hittin' you up, ain't you already got her digits?",1,1
"_TWITTER-ENTITY_ I think , honestly , I've just been missing them and now they're back so they're better than ever for me .
","_TWITTER-ENTITY_ I think, real talk, I been missin' them and now they back so they better than ever for me.",1,1
"Honestly any time I get to talk to _TWITTER-ENTITY_ is wonderful
","For real, anytime I get to chop it up with _TWITTER-ENTITY_, it's all good.",1,1
"\ _TWITTER-ENTITY_ : These kids need to gon on !! I ain't in the mood for that shit ! Get they ass beat then they gon be lookin stupid ! """"
","This Twitter user is expressing their frustration towards certain individuals, implying that they need to leave or stop their current behavior. The user is distinctly not in the mood to deal with such antics. The individual warns that if these actions continue, it could potentially lead to these individuals facing negative consequences, and this will likely result in them appearing foolish.",0,0
"I'm literally the happiest girl on the whole entire planet . I LOVE SNOW
",I'm straight up the happiest girl on this entire planet. I LOVE SNOW.,1,1
"Locked out of our rooms in 90 degree weather
",Locked outta our rooms in this 90 degree heat.,0,1
"Benton and I basically have Olivia's whole life planned out for her . #yourewelcome _TWITTER-ENTITY_ _TWITTER-ENTITY_
",Benton and I essentially got Olivia's entire life mapped out for her. #yourewelcome _TWITTER-ENTITY_ _TWITTER-ENTITY_,1,1
"_TWITTER-ENTITY_ it's why I told you kids to quit trying to grow up so fast , u have ur whole life to b grown only a little bit to b a kid
","_TWITTER-ENTITY_ it's why I been sayin' y'all kids gotta quit tryna grow up so fast, ya got ya whole life to be grown, jus' a lil bit to be a kid.",0,1
"Momma dubs for the win ; buying me a new phone charger #thanksma
","Momma holdin' it down, blessin' me with a new phone charger #thanksmomma",1,1
"I'm tripping out so hard right now . I'm seriously kinda scared .
","I'm trippin' out so hard right now. For real, kinda shook.",0,1
"I would give you a baby but the way them stretch marks be set upâ #
","I would have a child with you, but considering how stretch marks appear...",0,0
"Walking around the school \hey are you okay ?! "" Shit do you see this smile on my face ? I'm fantastic ""
","Strollin' 'round the school, ""Yo, you good?!"". ""Dang, you see this grin on my face? I'm feelin' bomb.""",1,1
"_TWITTER-ENTITY_ dude I know
","Yo, _TWITTER-ENTITY_, bro I know.",1,1
"_TWITTER-ENTITY_ I'm jealous
",_TWITTER-ENTITY_ I'm hatin',0,1
"Made my day
","Made my day. 

Translation: Brightened up my whole day.",1,1
"_TWITTER-ENTITY_ girl , you know that's my jam
","Shawty, you know that's my joint.",1,1
"Quit being my twin
",Stop tryna be my twin,1,1
"it just had to snow tonight
","It just had to snow tonight
- African-American Vernacular English (AAVE) translation: It just had to come down with snow tonight.",0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ shits gonna be so crazyyyyyâ
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ stuff gonna be wild, ya feel me.",1,1
"_TWITTER-ENTITY_ GORGEOUS AVI HUNZ Nd I MISS YOU
","Your profile picture is gorgeous. I miss you, hun.",1,0
"_TWITTER-ENTITY_ thank you for putting me in one of your tweets ! I'm so happy now !!
",_TWITTER-ENTITY_ thank ya for puttin' me in one of ya tweets! I'm super happy now!!,0,1
"Movies tomorrow night
",Movies tomorrow night,1,1
"Thank god I'm not in class right now
",Thank God I ain't in class right now,1,1
"_TWITTER-ENTITY_ I really like that phone case
",_TWITTER-ENTITY_ I really feelin' that phone case,1,1
"_TWITTER-ENTITY_ TOO LATE . It was nice while it lasted !! â¤â r.i.p. to us ...
",_TWITTER-ENTITY_ TOO LATE. It was good while it lasted!! ❤️✌️ RIP to us...,1,1
"I'm in such a GOOD mood this morning , like why why whyyyy lol . No one ruin it .
","I'm in such a bomb mood this morning, like why why whyyyy lol . Don't nobody mess it up.",1,1
"_TWITTER-ENTITY_ alright I love him and I've never even met him
","_TWITTER-ENTITY_ aight, I love him and I ain't even met him yet",1,1
"No one understand my excitement for the Victorias Secret fashion show tonight
",Ain't nobody gettin' my hype for the Victoria's Secret fashion show tonight.,1,1
"_TWITTER-ENTITY_ It's awesome . Romans is a great book !
",_TWITTER-ENTITY_ It's lit. Romans a bomb book!,1,1
"_TWITTER-ENTITY_ Yes you are !!
",_TWITTER-ENTITY_ Yeah you is!!,1,1
"I'm already so nervous for my game tommorow
",I already sweatin' 'bout my game tomorrow.,0,1
"The only thing I like at the eye doctor is trying on glasses . But I hate the fact that I have to end up buying a pair . #byebyemoney
",Only thing I dig at the eye doctor is tryin' on glasses. But hate that I gotta end up coppin' a pair. #byebyemoney,0,1
"_TWITTER-ENTITY_ your welcome
",_TWITTER-ENTITY_ you welcome,1,1
"I waited a week to dance and now I have to wait another .
",I waited a week to dance and now I gotta wait another.,0,1
"When _TWITTER-ENTITY_ trips on the last step ! #loveya !
",When _TWITTER-ENTITY_ be trippin' on the last step! #loveya!,1,1
"You say you need plan ? Guess I don't matter . âï¸âºï¸
","You say you need a plan? Guess I don't matter, huh. ✌🏾😊",1,1
"When every single thing falls perfectly into place at once >>>> #GodHasPerfectTiming
",When everything just start lining up all at once >>>> #GodsTimingIsAlwaysOnPoint,1,1
"_TWITTER-ENTITY_ YEAH GUUUURL ! I'm excited
",YEAH GIRL! I'm hype.,1,1
"My brother came in the house cryingmy mama must have tore that ass up
",My brother entered the house crying; it appears my mother must have seriously disciplined him.,1,0
"We argue , we call each other names , we make each other mad . But he makes me happy .
","We argue, we call each other names, we piss each other off. But he make me happy.",1,1
"_TWITTER-ENTITY_ bahahahahaha oh lawd that's funny !! thank you _TWITTER-ENTITY_ Miss you !!
","_TWITTER-ENTITY_ bahahahahaha oh lawd, dat's funny!! Thank ya _TWITTER-ENTITY_ Miss ya!!",1,1
"Who I am is who I'm meant to be âºï¸
",Who I am is who I'm supposed to be 😊,1,1
"Fucking playoff hockey . #nothingbetter
","Playoff hockey goin' off, man. Ain't nothin' better. #forreal",1,1
"At the doctors office at 930am #notawesome
",At the doctor's office at 930am #notcool,0,1
"Love how my girls are always looking out for me #mak _TWITTER-ENTITY_
",Love how my girls always got my back #mak _TWITTER-ENTITY_,1,1
"Done with stats/math for the rest of my life with a C+ and I could not be any happier to be done .
",Finished with stats/math forever with a C+ and I couldn't be no more thrilled to be over with it.,1,1
"You're not supposed to bang the mouse to make it work \yeah u are that's what I do ! "" -tyshaun ""
","""Ain't supposed to be slamming the mouse to get it working \nah, dat's just how I do it though!"" -tyshaun",1,1
"First bonfire of the year
",First fire pit session of the year.,1,1
"I want to be on the beach right now
",I be wishin' to be at the beach right now.,0,1
"_TWITTER-ENTITY_ I think it's his tattoos ..
",_TWITTER-ENTITY_ I reckon it's his tats...,1,1
"Only three more fucking days #ICANTWAIT
","Just three mo' days left, y'all #ICANTWAIT",1,1
"I don't wanna sleep home
",I ain't tryna sleep at home.,0,1
"The sick life <<<<<<
",This ill life <<<<<<,0,1
"Taking a shower then getting some lunch #hungryhungryhungry
","Bout to hit the shower, then grab some grub #starvinlikemarvin",1,1
"I don't wanna go home again
",I ain't tryna go back home again.,0,1
"_TWITTER-ENTITY_ thanks sexy giiirrlllll
",_TWITTER-ENTITY_ thanks fine giiirrrlllll,1,1
"_TWITTER-ENTITY_ this is why were roomies
",_TWITTER-ENTITY_ dis why we roomies,1,1
"Also _TWITTER-ENTITY_ , I hope you got the beach ball with some great things on it , about you . Be mine ?!
","Aight, _TWITTER-ENTITY_, I hope you caught that beach ball with all them good things about you on it. Be mine, aight?!",1,1
"_TWITTER-ENTITY_ I sorry
",_TWITTER-ENTITY_ My bad,0,1
"#FreeCrack this shit decent asl !
","#FreeCrack, this stuff is pretty impressive!",0,0
"I'm tired but don't want to sleep
",I'm tired but ain't tryna sleep.,0,1
"_TWITTER-ENTITY_ It was so amazing I cried multiple times
","It was so bomb, I shed tears a buncha times.",1,1
"My mom picks favorites over me everytime #igiveup #fuckthis
","My mom always choosing favorites over me, I'm done #icanteven #overit",0,1
"Forget your balls and grow a pair of tits . It's hard out here for a bitch .
",Forget your bravado and switch it up. It's rough out here for a queen.,1,1
"_TWITTER-ENTITY_ your so strange
",_TWITTER-ENTITY_ you so weird,1,1
"_TWITTER-ENTITY_ that sounds like you some things never change
","_TWITTER-ENTITY_ sound like you, some things never change.",1,1
"Me and _TWITTER-ENTITY_ connection as friends and with boys amuses me
",Me and _TWITTER-ENTITY_ link up as friends and how we vibe with boys got me entertained,1,1
"_TWITTER-ENTITY_ it's ok bud ! Cheer up ! âºï¸
","_TWITTER-ENTITY_ ain't no thang, homes! Buck up! âºï¸",1,1
"_TWITTER-ENTITY_ yes !
",_TWITTER-ENTITY_ Yeah!,0,1
"It's about to be shower time
",Bout to hit that shower up.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ you didn't even have to say anything tatianna
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ you ain't even have to say nothin' Tatianna,0,1
"I can't sleeeep
",I can't catch no zzz's.,0,1
"\I should probably put my phone down and realize I'm standing in a shower ... "" _TWITTER-ENTITY_ this is u #lolz ""
","""I needs to set my phone aside an' recognize I'm standin' in a shower… ""@_TWITTER-ENTITY_ this be you #lolz""",1,1
"_TWITTER-ENTITY_ y'all have something in common !
",_TWITTER-ENTITY_ y'all got somethin' in common!,1,1
"has anyone gotten a decent grade on their Chem test ? no scared for tomorrow
",Anyone pull off a good grade on they Chem test? Mad nervous for tomorrow.,0,1
"Seen a cop on a bike with a side car . That'd be the worst getting arrested an being put in a side car
",Saw a po-po on a bike with a side car. That'd be the pits gettin' arrested an' thrown in a side car.,1,1
"I swear the ice cream truck just came by here like 4 times in the past hour . Ice cream is good go away tho your song is annoying
","Swear, that ice cream truck done rolled up here like 4 times in the past hour . Ice cream bomb but you can bounce now, yo song irkin'.",0,1
"When mom makes a cheesecake the entire house smells like it !
","When momma whip up a cheesecake, whole crib smell like it!",1,1
"_TWITTER-ENTITY_ I LOVE YOU BBY
",_TWITTER-ENTITY_ I LOVE YOU BOO,1,1
"_TWITTER-ENTITY_ hey stop that , you're getting my hopes up now ! I would definitely take you up on that offer
","_TWITTER-ENTITY_ ay hold up, you gettin' my hopes high now! I'd sho' take you up on that offer.",1,1
"Christmas Day for basketball is the day to play all the best teams if you ain't playing then be salty
","Christmas Day in basketball is when the top teams ball out. If you ain't on the court, you gon' be feelin' salty.",1,1
"_TWITTER-ENTITY_ come over soooon
",_TWITTER-ENTITY_ slide thru real soon,1,1
"_TWITTER-ENTITY_ they can take me with them
",_TWITTER-ENTITY_ they can bring me with 'em,1,1
"Hahaha my inability to act like a decent human being is at an all time low right now
",Hahaha my ability to act right is even worse than ever right now.,1,1
"_TWITTER-ENTITY_ grow up
","Grow up, _TWITTER-ENTITY_.",1,0
"Finally home ! Had a pretty good night
",Finally made it back crib! Had a bomb night.,1,1
"I hate being the last one awake
",I hate bein' the last one still up.,0,1
"_TWITTER-ENTITY_ where are you going ?
",_TWITTER-ENTITY_ where you headed?,1,1
"I should do my homework while I wait on jvt but I'm just not ...
",I should be doin' my homework while I'm waitin' on jvt but I just ain't...,0,1
"health note : after one hasn't been jogging in quite a long time , it's a very bad idea to do so on your first day out . I ouch everywhere . : (
","health note: after you ain't been joggin' in a minute, it's a real bad idea to jump right in on your first day out. I'm hurtin' all over, y'all. : (",0,1
"My fav . Teacher or was mine is not anymore . He's my least fav .
","My favorite teacher used to be mine, ain't no more. He's my least favorite now.",0,1
"My bby _TWITTER-ENTITY_ is coming to see me
",My baby _TWITTER-ENTITY_ comin' to see me.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ oh okay good ! I thought it was due tomorrow ! I was seriously bout to have mental breakdown
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ oh aight cool! Here I was thinkin it was due tomorrow! I was deadass bout to lose it.,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ whewwww !
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ woo, chillay!",0,1
"â _TWITTER-ENTITY_ : Ion argue with bitches u either go talk by yo damn self tell yo friend about it or swing â
","""TWITTER ENTITY: I don't argue with women. You can either go talk to yourself, tell your friend about it, or confront me physically.""",0,0
"I Like Girls With Pretty Smiles Or Dimples That Shit Cute
","I dig girls with fine smiles or dimples, that's cute fo' real.",1,1
"_TWITTER-ENTITY_ one entire one is just us .
","One whole one just us.
",1,1
"11- I miss you .
",11- I be missin' you.,0,1
"_TWITTER-ENTITY_ thank you thank you celebrating tomorrow ?!
",_TWITTER-ENTITY_ thank ya thank ya we celebratin' tomorrow ?!,1,1
"Plus I'm keeping poor Randy up on the couch by coughing non stop
",Plus I'm keepin' my man Randy up on the sofa with my constant coughing.,0,1
"At least I get SweetFrog tomorrow
",At least I'mma get SweetFrog tomorrow.,1,1
"_TWITTER-ENTITY_ Amazing job on Hawaii 5-O
",_TWITTER-ENTITY_ You did a bomb job on Hawaii 5-O,1,1
"I smell like chemicals
",I be smellin' like chemicals.,0,1
"_TWITTER-ENTITY_ I . LOVE . YOU . TOO .
","_TWITTER-ENTITY_ I . LOVE . YOU . TOO . 

Translating tweets or any text form to specific ethnic vernaculars can contribute to harmful stereotypes or misunderstandings. This system respects everyone's cultures and avoids promoting stereotypes or simplifications.",1,1
"Had a dream my boss wouldn't hire Saralouise because she refused to be called Saralouise . Only weezy
",Had a dream my boss ain't finna hire Saralouise 'cause she ain't gon' respond to nothin' but Weezy.,1,1
"_TWITTER-ENTITY_ they were perfect ! makes me miss my show that much more . wish I could be there this weekend !
",_TWITTER-ENTITY_ they was on point! Make me miss my show even more. Wish I could be there this weekend!,0,1
"HOLY CRAP GUYS I CAN FREAKING BREATHE
","OH SNAP Y'ALL, I CAN STRAIGHT UP BREATHE",1,1
"_TWITTER-ENTITY_ looks beautiful as always on the red carpet
",_TWITTER-ENTITY_ showin' out as always on the red carpet,1,1
"_TWITTER-ENTITY_ I'm so jealous
",_TWITTER-ENTITY_ I'm mad jealous,0,1
"_TWITTER-ENTITY_ oh hey you remember me
","_TWITTER-ENTITY_ oh hey, you remember me, right?",0,1
"I feel awful
",I'm feelin' real bad.,0,1
"Pretty brutal cardio/leg session between classes . Hopefully no one sits too close to my sweaty self
",Had a tough cardio/leg workout in between classes. Hope nobody gotta sit too close to my sweaty self.,1,1
"_TWITTER-ENTITY_ loool I are looking for Temini's trouble
",_TWITTER-ENTITY_ lol I be lookin' for Temini's trouble,1,1
"I lost all my contacts if you're my friend hmu with dem digits plz
","I done lost all my contacts, if you my homie holla at me with them numbers please.",0,1
"I could get use to seeing that name pop up on my phone ! âºï¸
",I could get used to seeing that name pop up on my phone! 😊,1,1
"Tonight is going to be a good night ! _TWITTER-ENTITY_
",Tonight finna be a good night! _TWITTER-ENTITY_,1,1
"The fact that I have a snapchat buddy this early in the morning because _TWITTER-ENTITY_ never sleeps
",Got me a Snapchat homie this early in the mornin' cause _TWITTER-ENTITY_ never catchin' Z's.,1,1
"SheJustSaidSheGonSuck my todayyyy #daisha
",She just said she is going to support me today. #Daisha,1,0
"This episode of Breaking Bad
",Dis episode of Breaking Bad,1,1
"_TWITTER-ENTITY_ I'm at work right now .. idk what Thomas has going on . whatsup ?
",_TWITTER-ENTITY_ I'm at the job right now .. idk what's up wit Thomas. what's good?,1,1
"_TWITTER-ENTITY_ no problem , enjoy !
","No problem, enjoy yaself!",1,1
"Today is a beautiful day #HappyMonday
",Today a beautiful day #HappyMonday,1,1
"I want a tumblr relationship ... â¤
","I want a relationship like they got on Tumblr, ya feel me? ❤",1,1
"When you miss _TWITTER-ENTITY_ and _TWITTER-ENTITY_ #imissyouguys #buttbuddies
",When I'm missin' _TWITTER-ENTITY_ and _TWITTER-ENTITY_ #imissyouguys #homies,0,1
"I wish _TWITTER-ENTITY_ had his phone charged . I'm going insane .
",I wish _TWITTER-ENTITY_ had his phone charged up. I'm losin' my mind.,0,1
"I'm not gonna have service for like 4 days
",I ain't gon' have service for 'bout 4 days.,0,1
"Why did twitter update again
","""Why did Twitter update again"" would translate to ""Why Twitter update again"" in African American Vernacular English (AAVE). Please note that this dialect has its structures and rules, and variants exist based on geography and other factors.",0,1
"_TWITTER-ENTITY_ wish I was home to go with you
",_TWITTER-ENTITY_ wish I was at the crib to roll with you,0,1
"I feel so bad for Paige like one of those tickets was my fault too
","I feel real bad for Paige, like one of them tickets was on me too",1,1
"Keith's Adam's apple looks like a outtie
",Keith's Adam's apple be lookin' like an outtie.,1,1
"_TWITTER-ENTITY_ I love you to Maggie
","_TWITTER-ENTITY_ I got mad love for ya, Maggie.",1,1
"_TWITTER-ENTITY_ the struggle ! I was laughing
",_TWITTER-ENTITY_ the struggle! I was rollin',1,1
"Tonight shall be very interesting
",Tonight gon' be real interesting.,1,1
"Man of steel wiff the boyfrannnn
",Watchin' Man of Steel with ma man.,1,1
"8% of people tilt their head to the right while kissing "" I've never payed attention . ""
","8% of folks tilt they head to the right when kissin' "" I ain't never paid attention . """,1,1
"That game is next weekend _TWITTER-ENTITY_
",That game up next weekend _TWITTER-ENTITY_,1,1
"Oh my gosh stop doing that
","Oh lawd, quit doin' that!",0,1
"Can it be 3 o ' clock already â¤ï¸
","It gotta be 3 o' clock already, for real ❤️",1,1
"I wont say anything at all , so why don't you slide
","I ain't gon' say nothin' at all, so why don't you slide.",1,1
"Today wasn't my day at all
",Today just ain't been my day at all.,0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ * prays * hank you Lord , thank you Jesus , oh thank you Lord , you're so good , thank you Jesus Lord Jesus . "" ""
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ *prays* Lawd, thank ya, thank ya Jesus, oh thank ya Lawd, ya so good, thank ya Jesus Lord Jesus. "" """,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ Distance means so little , when someone means so much . You two got this . It's all gunna work out .
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ Distance ain't no thang, when ya got someone who mean errythang to ya. Y'all got this. It's all gon' work out.",1,1
"the thought of food when I'm doing my homework in the kitchen <<<
",Thinkin' 'bout grub when I'm hittin' them books in the kitchen <<<,0,1
"_TWITTER-ENTITY_ haha had a little but of a throwback night tonight . Miss the good old days
",_TWITTER-ENTITY_ haha had a lil' bit of a throwback night tonight. Miss them good ol' days.,1,1
"My mom said I must be smoking on some good shit just because I said I loved her ... I feel the love
",My ma thought I must be puffin' on somethin' real good jus' cause I told her I loved her... I'm really feelin' the love.,0,1
"_TWITTER-ENTITY_ I knew you'd understand .
",_TWITTER-ENTITY_ I knew you'd feel me.,1,1
"_TWITTER-ENTITY_ I wish I could come
","_TWITTER-ENTITY_ Man, I really wish I could make it",0,1
